TickCount,AgentID,Layer,AgentType,X,Y,Alive,Age,Stage,Energy,Gravid,EggCount,LarvaCount,waterVolume,Resting,RestingDuration,TimeWithoutRest,Elevation,Buildings,Population,tp,t2m,Day
100,9966918d-393a-4f5b-8942-0ddba189a9d8,Mosquitoes,LivingAgent,9.60611,41.872717,1,106,ADULT,0.793,1,0,0,0.0,0,0,0,1576.7253,0.6594,0.55,0.0,28.15,1.0416666666666667
600,b50be55e-ab12-40e5-be23-990d32609f99,Mosquitoes,LivingAgent,9.612969,41.822597,1,1076,ADULT,0.533,1,0,0,0.0,0,5,87,1932.2614,0.219,0.3,0.0,31.68,6.25
100,0ac4dbc1-67f6-4059-a434-083323e7969c,Mosquitoes,LivingAgent,9.59627,41.871361,1,394,ADULT,0.788,0,0,0,0.0,0,0,0,1640.4308,0.6226,0.57,0.0001,29.54,1.0416666666666667
200,667ccc3e-593b-467b-81a1-47b01d36d452,Mosquitoes,LivingAgent,9.608196,41.847975,1,840,ADULT,0.647,1,0,0,0.0,0,0,0,2272.0032,0.7912,0.79,0.2222,24.68,2.0833333333333335
100,4d36d788-60ac-4c2f-8baa-357380126dec,Mosquitoes,LivingAgent,9.618776,41.854354,1,420,ADULT,0.355,0,0,0,0.0,0,0,0,1998.6675,0.6941,0.65,0.0003,30.82,1.0416666666666667
100,ffbc5d38-616c-4ccc-8baf-e58d0a67a0c4,Mosquitoes,LivingAgent,9.576238,41.850004,1,461,ADULT,0.771,1,0,0,0.0,0,0,0,1761.2803,0.3403,0.43,0.0,27.41,1.0416666666666667
100,d7f95636-8e49-431f-8c15-9d128edbbcce,Mosquitoes,LivingAgent,9.597864,41.862433,1,1772,ADULT,0.439,0,0,0,0.0,0,0,0,1662.0178,0.8,0.78,0.0,24.44,1.0416666666666667
100,54d9bc54-7ad4-4854-9e57-16a009bb6993,Mosquitoes,LivingAgent,9.627726,41.86196,1,146,PUPA,0.502,0,0,0,0.0,0,0,0,2332.3661,0.4901,0.43,0.0003,30.82,1.0416666666666667
500,e36ac4ed-51ff-4b13-be5f-6dc74648dfdd,Mosquitoes,LivingAgent,9.595491,41.84281,1,1025,ADULT,0.69,1,0,0,0.0,1,3,0,2332.4655,0.6117,0.66,0.0,29.32,5.208333333333333
300,d6afbda3-eec2-44c7-abef-fa19e757bfff,Mosquitoes,LivingAgent,9.593936,41.847187,1,99,PUPA,0.588,0,0,0,0.0,0,0,0,2222.0837,0.6744,0.61,0.0,26.94,3.125
100,c46b6bf6-c052-4bde-adb0-915fbcb051bd,Mosquitoes,LivingAgent,9.62786,41.840269,1,10,PUPA,0.537,0,0,0,0.0,0,0,0,1531.4056,0.372,0.46,0.0,27.41,1.0416666666666667
200,d05199aa-2f5c-4abb-b11c-36ddfa1d2a9f,Mosquitoes,LivingAgent,9.607229,41.84291,1,1337,ADULT,0.616,0,0,0,0.0,0,0,0,2427.0612,0.6775,0.7,0.286,25.16,2.0833333333333335
200,c702884b-403c-4442-9fff-428e628ab864,Mosquitoes,LivingAgent,9.601532,41.887304,1,1579,ADULT,0.794,0,0,0,0.0,1,0,0,2214.3276,0.3352,0.29,0.2411,24.54,2.0833333333333335
300,8e937d59-468f-4c8d-963e-e8c4ae728eca,Mosquitoes,LivingAgent,9.600516,41.826014,1,680,LARVA,0.775,0,0,0,0.0,0,0,0,2014.2717,0.3127,0.25,0.0,23.99,3.125
300,5ca05097-dbec-411d-b9f9-d345afe99c90,Mosquitoes,LivingAgent,9.61011,41.829095,1,16,ADULT,0.365,0,0,0,0.0,0,0,0,2102.041,0.3685,0.36,0.0,26.94,3.125
100,de7310a7-f2b4-4ec8-98b0-c4c41aab0d22,Mosquitoes,LivingAgent,9.605342,41.86758,1,1782,ADULT,0.562,1,0,0,0.0,0,0,3,1522.1958,0.76,0.67,0.0003,30.82,1.0416666666666667
500,634df584-8d52-4100-be57-91fa02c6544e,Mosquitoes,LivingAgent,9.57797,41.866289,1,491,LARVA,0.702,0,0,0,0.0,0,0,0,2436.5402,0.3675,0.39,0.0,29.32,5.208333333333333
300,211afe6c-f198-48c7-938a-9fbeef085037,Mosquitoes,LivingAgent,9.580774,41.864633,1,1744,ADULT,0.722,1,0,0,0.0,1,1,0,2330.1683,0.4368,0.42,0.0,24.01,3.125
200,4b0659da-7171-497e-bd88-a1433ade41a5,Mosquitoes,LivingAgent,9.634223,41.869582,1,511,LARVA,0.816,0,0,0,0.0,0,0,0,2467.1597,0.3014,0.3,0.2127,24.76,2.0833333333333335
200,59df0108-6d80-4208-ac97-102845fb43c7,Mosquitoes,LivingAgent,9.628826,41.892633,1,246,LARVA,0.77,0,0,0,0.0,0,0,0,1581.1641,0.0626,0.09,0.2683,24.55,2.0833333333333335
200,14205908-6bb8-49c8-8279-830f563b8a6b,Mosquitoes,LivingAgent,9.602548,41.875987,1,795,ADULT,0.475,0,0,0,0.0,1,1,0,1657.7529,0.5757,0.55,0.2411,24.54,2.0833333333333335
200,1f9219cf-5540-403b-8638-d3d4b76f39d4,Mosquitoes,LivingAgent,9.590597,41.860597,1,125,PUPA,0.533,0,0,0,0.0,0,0,0,1918.9049,0.6702,0.63,0.2411,24.54,2.0833333333333335
200,9cefa943-eeca-459e-8b1f-6189e690b3e2,Mosquitoes,LivingAgent,9.603207,41.848266,1,109,PUPA,0.541,0,0,0,0.0,0,0,0,2325.5683,0.796,0.64,0.2683,24.55,2.0833333333333335
100,113d23d4-007c-46d1-93c9-2c15489f3b6e,Mosquitoes,LivingAgent,9.589595,41.849078,1,1213,ADULT,0.601,0,0,0,0.0,1,2,0,2045.338,0.6153,0.54,0.0,25.18,1.0416666666666667
300,f18127dd-3d4c-4a6c-b574-135ed7f7afa8,Mosquitoes,LivingAgent,9.588769,41.864598,1,1736,ADULT,0.705,0,0,0,0.0,0,0,0,1974.1543,0.606,0.67,0.0,28.84,3.125
600,7da446e8-3b80-4f18-bb78-1350df558f6d,Mosquitoes,LivingAgent,9.61733,41.882364,1,506,LARVA,0.607,0,0,0,0.0,0,0,0,2003.1442,0.3739,0.47,0.0,31.68,6.25
500,0c3dfa93-7bce-47ad-acbb-cb8335070bb7,Mosquitoes,LivingAgent,9.599855,41.869082,1,502,ADULT,0.731,0,0,0,0.0,0,0,28,1524.2662,0.7136,0.57,0.0,30.57,5.208333333333333
100,9a68ffa1-fc1f-4c9e-84cf-00ef1bc2e9bd,Mosquitoes,LivingAgent,9.59346,41.865071,1,137,PUPA,0.774,0,0,0,0.0,0,0,0,1754.2942,0.6838,0.55,0.0,22.91,1.0416666666666667
100,b69cf6ad-448f-44a0-9ded-462562d865ac,Mosquitoes,LivingAgent,9.631688,41.875276,1,183,PUPA,0.725,0,0,0,0.0,0,0,0,2376.5521,0.2954,0.23,0.0,27.41,1.0416666666666667
400,ea2f842a-e12f-4666-a254-ec1d3fcd7ab1,Mosquitoes,LivingAgent,9.597351,41.844037,1,61,PUPA,0.527,0,0,0,0.0,0,0,51,2390.7965,0.6775,0.71,0.0,25.2,4.166666666666667
200,43caf899-f674-48a5-8ccc-fd9974232afb,Mosquitoes,LivingAgent,9.624395,41.858334,1,5,LARVA,0.74,0,0,0,0.0,0,0,0,2137.767,0.5795,0.46,0.2316,24.61,2.0833333333333335
100,27d23d9a-2492-4158-a119-c020f90000f5,Mosquitoes,LivingAgent,9.598975,41.826455,1,269,LARVA,0.661,0,0,0,0.0,0,0,0,2013.3758,0.3057,0.27,0.0002,30.18,1.0416666666666667
100,8dd47d0c-8812-45e5-9ea1-8f980876db32,Mosquitoes,LivingAgent,9.57804,41.833717,1,437,LARVA,0.804,0,0,0,0.0,0,0,0,1664.7449,0.206,0.29,0.0,22.93,1.0416666666666667
400,62aa1fcf-8719-467a-be36-27ed9a3e32f0,Mosquitoes,LivingAgent,9.606595,41.855573,1,1868,ADULT,0.539,0,0,0,0.0,1,0,0,1961.3493,0.9434,0.85,0.0,27.73,4.166666666666667
100,236b47f6-789a-4ca3-9841-f4e62d7139b0,Mosquitoes,LivingAgent,9.587013,41.859766,1,245,LARVA,0.84,0,0,0,0.0,0,0,0,2039.1167,0.5955,0.56,0.0,22.91,1.0416666666666667
100,ac0c749f-f824-471b-b6f0-596fe869ba53,Mosquitoes,LivingAgent,9.576794,41.87468,1,328,ADULT,0.333,0,0,0,0.0,0,0,0,2385.9604,0.2728,0.34,0.0,23.26,1.0416666666666667
200,b168f31c-1a29-469b-9b8f-2c88c19e031b,Mosquitoes,LivingAgent,9.619466,41.873632,1,1198,ADULT,0.343,1,0,0,0.0,0,0,48,2135.4266,0.5183,0.51,0.2595,24.51,2.0833333333333335
100,7f486d70-6dce-4f23-bdb6-a03e60d4037b,Mosquitoes,LivingAgent,9.601923,41.826474,1,40,PUPA,0.518,0,0,0,0.0,0,0,0,2014.5986,0.3174,0.28,0.0,22.93,1.0416666666666667
200,87b80400-7045-459e-8159-112f9de41eaa,Mosquitoes,LivingAgent,9.619411,41.866426,1,357,LARVA,0.754,0,0,0,0.0,0,0,0,2149.5664,0.6226,0.6,0.2595,24.51,2.0833333333333335
300,410d026b-98a7-4a50-ba22-7418ac6283b8,Mosquitoes,LivingAgent,9.581452,41.874827,1,363,LARVA,0.841,0,0,0,0.0,0,0,0,2254.6166,0.344,0.34,0.0,26.31,3.125
600,9df11e8a-5cc6-4f5f-8bdb-57ef47647d38,Mosquitoes,LivingAgent,9.615387,41.848493,1,125,LARVA,0.717,0,0,0,0.0,0,0,76,2059.5347,0.7027,0.74,0.0,31.68,6.25
200,e593fac8-02ae-4306-9ace-491ea01c0d9b,Mosquitoes,LivingAgent,9.596888,41.851555,1,430,ADULT,0.587,0,0,0,0.0,0,0,0,2125.7417,0.7837,0.65,0.2316,24.61,2.0833333333333335
100,54e5713f-0598-441e-9caa-fe38a6095452,Mosquitoes,LivingAgent,9.585686,41.886612,1,1445,ADULT,0.309,0,0,0,0.0,0,0,0,1959.4287,0.2345,0.19,0.0001,29.54,1.0416666666666667
200,838f6464-b1ac-4863-8018-de4a7c11b295,Mosquitoes,LivingAgent,9.627837,41.861004,1,110,ADULT,0.509,0,0,0,0.0,0,5,64,2297.671,0.4936,0.42,0.2595,24.51,2.0833333333333335
400,97b7c07d-1358-4f6f-9b72-eb6f48195c1c,Mosquitoes,LivingAgent,9.60873,41.834305,1,1906,ADULT,0.463,0,0,0,0.0,1,0,0,2309.5477,0.4936,0.46,0.0,28.96,4.166666666666667
100,54df17c1-2d54-43d3-b418-e2021f99fb84,Mosquitoes,LivingAgent,9.588392,41.868354,1,732,LARVA,0.63,0,0,0,0.0,0,0,0,1970.9139,0.5673,0.46,0.0,22.93,1.0416666666666667
200,167dbb90-495e-482f-8627-6fae4ea5a091,Mosquitoes,LivingAgent,9.602663,41.837947,1,1160,ADULT,0.605,0,0,0,0.0,1,3,0,2485.4418,0.5757,0.48,0.2316,24.61,2.0833333333333335
400,2e08596a-1666-46b2-857e-9ebc35b99e9b,Mosquitoes,LivingAgent,9.636458,41.865652,1,162,PUPA,0.529,0,0,0,0.0,0,0,0,2370.2898,0.2772,0.37,0.0,27.73,4.166666666666667
100,4d86f3e4-06f7-4cb2-b527-53c87d068d44,Mosquitoes,LivingAgent,9.600788,41.861251,1,1776,ADULT,0.779,0,0,0,0.0,0,0,19,1653.627,0.8586,0.7,0.0001,29.54,1.0416666666666667
500,ceb2b8d2-2117-4cbc-b813-3e432f8693da,Mosquitoes,LivingAgent,9.621159,41.834216,1,107,ADULT,0.689,0,0,0,0.0,0,0,0,1802.0721,0.3839,0.43,0.0,30.57,5.208333333333333
600,cfc978fb-b9f1-4f75-b2af-a08b421cc754,Mosquitoes,LivingAgent,9.586045,41.840252,1,789,ADULT,0.749,1,0,0,0.0,0,0,36,1880.4788,0.4336,0.46,0.0,31.08,6.25
300,1b7b1de3-c448-4cf9-b33a-e6c46fb0b0fd,Mosquitoes,LivingAgent,9.589405,41.856899,1,1228,ADULT,0.78,0,0,0,0.0,0,0,0,1977.6268,0.66,0.67,0.0,25.75,3.125
400,5aa7b4cc-a8ab-4987-9536-b0402d2e614c,Mosquitoes,LivingAgent,9.59318,41.827685,1,170,ADULT,0.662,0,0,0,0.0,0,0,0,2060.1899,0.3092,0.34,0.0,28.96,4.166666666666667
400,72ca715e-ad0f-4f1a-a8d5-3b47beffb3cc,Mosquitoes,LivingAgent,9.588527,41.824483,1,904,LARVA,0.724,0,0,0,0.0,0,0,16,1995.0392,0.195,0.28,0.0,26.47,4.166666666666667
300,1663464b-93ee-48d5-b1a6-db98f350a888,Mosquitoes,LivingAgent,9.607462,41.86371,1,319,LARVA,0.785,0,0,0,0.0,0,0,0,1652.6479,0.8477,0.76,0.0,27.58,3.125
200,a216c7bb-cfe6-4ad6-8baa-751aaf2ba6af,Mosquitoes,LivingAgent,9.641116,41.870346,1,1020,ADULT,0.35,0,0,0,0.0,0,0,0,2201.2349,0.1456,0.14,0.286,25.16,2.0833333333333335
600,a139efa9-427c-423a-8558-dcea49ed9455,Mosquitoes,LivingAgent,9.590901,41.858035,1,695,ADULT,0.358,0,0,0,0.0,0,0,73,1951.7056,0.6794,0.63,0.0,31.08,6.25
400,e0af9c9a-0d99-4564-8041-ccb41465a297,Mosquitoes,LivingAgent,9.583961,41.865223,1,718,LARVA,0.715,0,0,0,0.0,0,0,47,2198.1928,0.506,0.42,0.0,25.84,4.166666666666667
100,fa5ddf5b-b691-4ccc-bba3-8953725b5dc8,Mosquitoes,LivingAgent,9.613101,41.853992,1,1411,ADULT,0.381,0,0,0,0.0,0,0,0,2002.3159,0.8103,0.67,0.0,22.93,1.0416666666666667
100,0070b80e-7c9b-48f4-abf0-fdc58aad9f2c,Mosquitoes,LivingAgent,9.620758,41.857079,1,203,LARVA,0.668,0,0,0,0.0,0,0,0,2057.4203,0.66,0.71,0.0002,30.18,1.0416666666666667
400,509c1b09-8fe4-4e6d-bf8c-5c839c1e72d9,Mosquitoes,LivingAgent,9.624208,41.889087,1,870,ADULT,0.565,1,0,0,0.0,0,0,0,1780.576,0.1837,0.31,0.0,28.34,4.166666666666667
200,217eb9d7-7e19-4675-864f-96f9ab9fd228,Mosquitoes,LivingAgent,9.594292,41.857178,1,74,PUPA,0.584,0,0,0,0.0,0,0,0,1913.2195,0.76,0.62,0.2411,24.54,2.0833333333333335
100,6515c905-1a80-44a4-9ed5-eb7597256e80,Mosquitoes,LivingAgent,9.63226,41.864669,1,272,ADULT,0.307,0,0,0,0.0,0,0,0,2438.048,0.379,0.42,0.0003,30.82,1.0416666666666667
500,fdd90472-e797-4c97-8d0e-20a654bede81,Mosquitoes,LivingAgent,9.617853,41.845541,1,1412,ADULT,0.533,0,0,0,0.0,1,1,0,1950.5773,0.6179,0.55,0.0,29.32,5.208333333333333
400,64563851-b4df-4259-9326-3f43462642fa,Mosquitoes,LivingAgent,9.614344,41.850527,1,556,ADULT,0.561,0,0,0,0.0,0,0,0,2055.9948,0.7559,0.77,0.0,26.47,4.166666666666667
400,8e3321f6-6997-4635-afbd-5ae03f6db1a1,Mosquitoes,LivingAgent,9.574487,41.858304,1,87,PUPA,0.608,0,0,0,0.0,0,0,48,2188.9083,0.3197,0.36,0.0,27.73,4.166666666666667
300,e1847807-32b5-4d74-8e83-fb0988d9a88b,Mosquitoes,LivingAgent,9.614395,41.878598,1,215,LARVA,0.74,0,0,0,0.0,0,0,0,1938.7315,0.48,0.55,0.0,24.05,3.125
100,a3e43121-f1c3-4075-80ee-783561f634e4,Mosquitoes,LivingAgent,9.622934,41.844793,1,1678,ADULT,0.739,0,0,0,0.0,0,0,0,1705.4209,0.5117,0.51,0.0004,31.47,1.0416666666666667
200,7f99d1f8-77b8-41f0-b0a5-fe169fb8cc70,Mosquitoes,LivingAgent,9.619272,41.86138,1,1695,ADULT,0.606,0,0,0,0.0,0,0,0,2110.39,0.6647,0.59,0.2222,24.68,2.0833333333333335
200,dc7e0b76-36bd-48eb-8f38-8b6d233372d1,Mosquitoes,LivingAgent,9.578726,41.85904,1,183,PUPA,0.567,0,0,0,0.0,0,0,0,2202.214,0.4186,0.45,0.2222,24.68,2.0833333333333335
100,7c5b45d9-538a-4e2a-bb0c-d2a6ea1423c3,Mosquitoes,LivingAgent,9.59654,41.833804,1,858,ADULT,0.599,0,0,0,0.0,1,1,0,2301.6962,0.4497,0.42,0.0003,30.82,1.0416666666666667
300,800eb005-c9cd-482e-8564-d37e997a17e6,Mosquitoes,LivingAgent,9.600828,41.852289,1,890,ADULT,0.564,0,0,0,0.0,1,3,0,2103.0296,0.8586,0.85,0.0,25.18,3.125
300,583b01d0-5ebc-4d4b-890a-9775ecf25523,Mosquitoes,LivingAgent,9.588513,41.831209,1,131,PUPA,0.741,0,0,0,0.0,0,0,0,2014.735,0.3174,0.26,0.0,24.01,3.125
200,a9364fb6-8c0b-49e9-979d-c20ca1f52f5f,Mosquitoes,LivingAgent,9.582119,41.875544,1,1643,ADULT,0.549,0,0,0,0.0,0,0,0,2225.5947,0.3597,0.33,0.286,24.62,2.0833333333333335
100,8fca14e0-899e-4972-89a9-02b6239ea9c4,Mosquitoes,LivingAgent,9.576178,41.868684,1,398,LARVA,0.652,0,0,0,0.0,0,0,57,2486.855,0.3092,0.41,0.0,27.41,1.0416666666666667
300,427112c4-3429-42df-897e-d5835873540f,Mosquitoes,LivingAgent,9.60233,41.846966,1,401,LARVA,0.789,0,0,0,0.0,0,0,0,2362.9383,0.772,0.63,0.0,28.84,3.125
300,693bef53-882a-495b-9c45-645b2b217748,Mosquitoes,LivingAgent,9.633777,41.833624,1,12,ADULT,0.583,1,0,0,0.0,1,1,0,1653.1556,0.1754,0.19,0.0,29.43,3.125
300,aa720757-ef1b-4f62-aaa4-c46dac41759f,Mosquitoes,LivingAgent,9.630207,41.857124,1,144,PUPA,0.514,0,0,0,0.0,0,0,0,2141.6245,0.44,0.43,0.0,25.18,3.125
500,d085cbba-3915-4b12-9a51-926a6dd277c0,Mosquitoes,LivingAgent,9.609459,41.841786,1,499,ADULT,0.611,1,0,0,0.0,0,0,0,2348.3534,0.6456,0.64,0.0,29.32,5.208333333333333
100,1cb838b6-8d39-4ed6-99d9-c470adcef29b,Mosquitoes,LivingAgent,9.601776,41.866707,1,27,PUPA,0.663,0,0,0,0.0,0,0,0,1511.4675,0.7659,0.74,0.0,23.62,1.0416666666666667
200,8e4727f5-ad09-4edc-ba33-84797a62498c,Mosquitoes,LivingAgent,9.580847,41.861291,1,459,LARVA,0.791,0,0,0,0.0,0,0,0,2264.2294,0.4508,0.5,0.2411,24.54,2.0833333333333335
100,ab2ef2af-f133-4c7e-aa2e-cfda8dde96f1,Mosquitoes,LivingAgent,9.581755,41.850032,1,334,LARVA,0.603,0,0,0,0.0,0,0,0,1834.4234,0.4559,0.36,0.0,28.89,1.0416666666666667
200,3c1e933a-ef66-4bc6-8af7-a490783ffea7,Mosquitoes,LivingAgent,9.589761,41.865473,1,256,PUPA,0.512,0,0,0,0.0,0,0,0,1926.8471,0.6153,0.61,0.2595,24.51,2.0833333333333335
200,6dfae109-88a1-4f39-a680-dfa7fcc2db35,Mosquitoes,LivingAgent,9.628776,41.854573,1,357,ADULT,0.716,0,0,0,0.0,1,1,0,1994.0044,0.4765,0.46,0.286,25.69,2.0833333333333335
300,33773ed3-80e1-46c9-8987-787fb9892947,Mosquitoes,LivingAgent,9.619772,41.881851,1,222,ADULT,0.716,0,0,0,0.0,0,0,0,2023.8912,0.3723,0.31,0.0,28.21,3.125
500,9c70c2f1-69cd-4ab2-841e-4a5e66ba393e,Mosquitoes,LivingAgent,9.613421,41.846976,1,132,PUPA,0.586,0,0,0,0.0,0,0,89,2135.7046,0.7157,0.63,0.0,29.95,5.208333333333333
600,9456eb05-1581-4875-b857-309d922a6d60,Mosquitoes,LivingAgent,9.601724,41.87773,1,1116,ADULT,0.776,0,0,0,0.0,0,0,53,1738.6208,0.5331,0.49,0.0,31.08,6.25
100,3fc99871-a0fb-4947-9088-29928d23ef8c,Mosquitoes,LivingAgent,9.622546,41.870543,1,679,LARVA,0.677,0,0,0,0.0,0,0,0,2282.4486,0.5159,0.59,0.0003,30.82,1.0416666666666667
300,55da9809-025a-4d0d-b583-98448bd8b904,Mosquitoes,LivingAgent,9.605012,41.842483,1,1403,ADULT,0.459,0,0,0,0.0,0,0,0,2463.5431,0.68,0.55,0.0,25.18,3.125
600,cb1796be-ef55-417d-85a4-a069ea0315b0,Mosquitoes,LivingAgent,9.603401,41.829666,1,929,ADULT,0.448,0,0,0,0.0,0,0,0,2207.2754,0.3987,0.43,0.0,31.68,6.25
100,b00598e7-f840-405e-8271-3d83c05d7fef,Mosquitoes,LivingAgent,9.601777,41.86892,1,946,LARVA,0.717,0,0,0,0.0,0,0,0,1503.2247,0.728,0.71,0.0003,30.82,1.0416666666666667
100,55e17880-40e5-4305-ba3f-54081bf062be,Mosquitoes,LivingAgent,9.581389,41.867989,1,199,PUPA,0.733,0,0,0,0.0,0,0,0,2336.5637,0.4273,0.35,0.0,22.93,1.0416666666666667
200,ad727743-81f5-48de-8461-f2b8ed1bb44d,Mosquitoes,LivingAgent,9.62861,41.868366,1,722,LARVA,0.647,0,0,0,0.0,0,0,0,2482.2863,0.4273,0.44,0.286,25.69,2.0833333333333335
100,58cedbfe-ee37-41ce-87ee-90b3053eeb09,Mosquitoes,LivingAgent,9.58313,41.874073,1,1390,ADULT,0.421,0,0,0,0.0,0,0,0,2210.2537,0.3878,0.41,0.0002,30.18,1.0416666666666667
100,c23484ce-f8c6-45bf-af39-76263b83f1d4,Mosquitoes,LivingAgent,9.596334,41.860672,1,285,ADULT,0.54,0,0,0,0.0,0,0,0,1759.8314,0.7846,0.82,0.0003,30.82,1.0416666666666667
300,cb095c6f-e631-44d1-8937-e524ec52b4ae,Mosquitoes,LivingAgent,9.618276,41.869906,1,153,ADULT,0.695,0,0,0,0.0,1,3,0,2106.827,0.5896,0.47,0.0,24.61,3.125
100,c37d3bf7-91b5-4bf3-a6ad-44d86efa21d1,Mosquitoes,LivingAgent,9.62535,41.844799,1,1041,ADULT,0.53,1,0,0,0.0,1,3,0,1644.1358,0.4785,0.5,0.0,23.69,1.0416666666666667
200,66b53130-f396-4e63-91d0-a146dfd73e07,Mosquitoes,LivingAgent,9.592197,41.843923,1,1348,ADULT,0.671,0,0,0,0.0,0,0,0,2207.2006,0.5896,0.58,0.2772,24.58,2.0833333333333335
700,7381f5f7-e004-4374-b381-34e0aaa5a912,Mosquitoes,LivingAgent,9.619566,41.837475,1,149,ADULT,0.381,1,0,0,0.0,0,0,70,1853.2294,0.4559,0.41,0.0,33.87,7.291666666666667
300,50ce524e-4e87-4629-8b3e-691bcc28033c,Mosquitoes,LivingAgent,9.630941,41.851315,1,136,LARVA,0.844,0,0,0,0.0,0,0,0,1846.4962,0.4077,0.4,0.0,25.75,3.125
300,6fd6d3ef-21cd-4161-8a58-3e3dfcdefdc8,Mosquitoes,LivingAgent,9.606938,41.839926,1,903,LARVA,0.854,0,0,0,0.0,0,0,0,2441.3453,0.6179,0.5,0.0,26.94,3.125
100,024fe84b-b615-4985-b66d-c938218853ec,Mosquitoes,LivingAgent,9.639122,41.814588,1,1868,ADULT,0.471,0,0,0,0.0,0,0,0,2279.3964,0.0,0.15,0.0,22.93,1.0416666666666667
100,e33346d7-26ab-44f8-a84c-2439ff94521d,Mosquitoes,LivingAgent,9.633129,41.86826,1,120,PUPA,0.608,0,0,0,0.0,0,0,0,2483.268,0.3352,0.36,0.0,27.41,1.0416666666666667
300,07f64196-4a9d-4ae6-97dc-b6d1fdcee9cc,Mosquitoes,LivingAgent,9.609703,41.871382,1,289,ADULT,0.648,0,0,0,0.0,0,0,0,1664.7863,0.6647,0.65,0.0,28.84,3.125
200,6d246f83-47ed-4608-baab-d47a3da1fcd4,Mosquitoes,LivingAgent,9.603476,41.838026,1,860,ADULT,0.78,0,0,0,0.0,0,0,0,2483.6171,0.5781,0.59,0.286,24.62,2.0833333333333335
600,952a0508-b7fa-4f7e-8f28-3f911b4816fd,Mosquitoes,LivingAgent,9.61573,41.883026,1,940,ADULT,0.766,0,0,0,0.0,0,0,15,2001.9111,0.3723,0.43,0.0,31.08,6.25
500,7dd63e1a-5593-42bd-a432-b9129212f7dc,Mosquitoes,LivingAgent,9.580565,41.849413,1,37,LARVA,0.755,0,0,0,0.0,0,0,0,1817.205,0.4368,0.47,0.0,30.57,5.208333333333333
200,f952b81c-d31a-4304-917a-4a9bc8887a7a,Mosquitoes,LivingAgent,9.601724,41.839721,1,1338,ADULT,0.778,0,0,0,0.0,1,2,0,2496.4158,0.6117,0.49,0.2595,24.51,2.0833333333333335
100,ca2b7e90-fce8-438e-bb54-b4047e87c65a,Mosquitoes,LivingAgent,9.59155,41.869523,1,568,ADULT,0.47,0,0,0,0.0,0,0,0,1825.8037,0.5896,0.59,0.0001,29.54,1.0416666666666667
600,a0260fd8-3868-49a7-99a1-6c383aba2af4,Mosquitoes,LivingAgent,9.623038,41.859555,1,326,LARVA,0.696,0,0,0,0.0,0,0,43,2182.1083,0.5955,0.57,0.0,31.08,6.25
100,a819959c-f9a6-41b7-ac4b-38ffe73aa6f2,Mosquitoes,LivingAgent,9.588423,41.86289,1,163,ADULT,0.634,0,0,0,0.0,0,0,0,1977.3635,0.6205,0.57,0.0,22.93,1.0416666666666667
100,fbf5a194-807c-4801-af08-30a2ffbc8291,Mosquitoes,LivingAgent,9.617276,41.844749,1,360,ADULT,0.445,0,0,0,0.0,0,0,0,1992.461,0.6179,0.6,0.0,26.67,1.0416666666666667
300,71869b6c-4352-4bac-a52d-e2c734d7f41c,Mosquitoes,LivingAgent,9.578412,41.87917,1,1444,ADULT,0.377,1,0,0,0.0,1,2,0,2189.2791,0.2471,0.18,0.0,23.99,3.125
100,3fd565c6-0ed7-4585-9f54-5dbcd35623d1,Mosquitoes,LivingAgent,9.614194,41.834929,1,642,ADULT,0.683,0,0,0,0.0,0,0,0,2119.714,0.48,0.44,0.0,22.93,1.0416666666666667
300,a73f4e3d-2e5a-488d-b3ee-ecd2a0941ef6,Mosquitoes,LivingAgent,9.595769,41.858889,1,1686,ADULT,0.481,0,0,0,0.0,0,0,0,1822.7127,0.796,0.81,0.0,24.61,3.125
100,7cf66dfc-ff4f-47d6-95a3-f07e2670e5cf,Mosquitoes,LivingAgent,9.580115,41.867181,1,1394,ADULT,0.535,0,0,0,0.0,0,0,0,2366.6142,0.4169,0.35,0.0,28.89,1.0416666666666667
400,c5d19ad7-3403-4c99-8154-4a06b36a7da2,Mosquitoes,LivingAgent,9.610537,41.883634,1,962,LARVA,0.896,0,0,0,0.0,0,0,4,2014.5198,0.4077,0.42,0.0,26.47,4.166666666666667
400,c83f745b-7022-4069-9436-c3a0bd0bc45e,Mosquitoes,LivingAgent,9.602839,41.851063,1,718,LARVA,0.848,0,0,0,0.0,0,0,0,2199.631,0.8544,0.74,0.0,25.84,4.166666666666667
200,74882130-c433-435d-ba42-18007044d161,Mosquitoes,LivingAgent,9.606276,41.872118,1,1746,ADULT,0.707,0,0,0,0.0,0,0,0,1576.7253,0.6594,0.55,0.2506,24.47,2.0833333333333335
500,a8edf271-3736-49bc-b93a-4e557656d4fa,Mosquitoes,LivingAgent,9.626179,41.849509,1,922,LARVA,0.814,0,0,0,0.0,0,0,87,1791.5321,0.513,0.58,0.0,28.69,5.208333333333333
100,3af87414-5ea9-4468-9365-a21f617004df,Mosquitoes,LivingAgent,9.609069,41.8466,1,90,ADULT,0.592,0,0,0,0.0,1,0,0,2305.6159,0.747,0.66,0.0,27.41,1.0416666666666667
300,523b8748-9573-467e-9e82-e832d9728171,Mosquitoes,LivingAgent,9.608977,41.873379,1,267,LARVA,0.7,0,0,0,0.0,0,0,0,1664.0802,0.6312,0.68,0.0,29.43,3.125
